;CAL;DRHO;DTC;GR;NPHI;PE;RHOB;RT;SP;DEPT
17745;12.6094;0.15232;58.3;12.9149;0.04857;4.5898;2.6292;8.5469;-27.4375;8525.338
17746;12.6094;0.15232;58.3;12.9149;0.04857;4.5898;2.6292;8.5469;-27.4375;8525.4904
17747;12.6094;0.15232;58.3;12.9149;0.04857;4.5898;2.6292;8.5469;-27.4375;8525.6428
17748;12.8516;0.13676;58.2;14.5123;0.0621;4.1172;2.5234;6.6445;-27.5156;8525.7952
17749;12.8516;0.13676;58.2;14.5123;0.0621;4.1172;2.5234;6.6445;-27.5156;8525.9476
17750;12.8516;0.13676;58.2;14.5123;0.0621;4.1172;2.5234;6.6445;-27.5156;8526.1
17751;12.9297;0.11177;61.2;17.617;0.08184;3.6484;2.4191;5.5469;-28.3125;8526.2524
17752;12.9297;0.11177;61.2;17.617;0.08184;3.6484;2.4191;5.5469;-28.3125;8526.4048
17753;12.9297;0.11177;61.2;17.617;0.08184;3.6484;2.4191;5.5469;-28.3125;8526.5572
17754;12.9297;0.11177;61.2;17.617;0.08184;3.6484;2.4191;5.5469;-28.3125;8526.7096
17755;12.9922;0.10062;73.4;23.4485;0.15825;3.0938;2.3962;4.9961;-28.5312;8526.862
17756;12.9922;0.10062;73.4;23.4485;0.15825;3.0938;2.3962;4.9961;-28.5312;8527.0144
17757;12.9922;0.10062;73.4;23.4485;0.15825;3.0938;2.3962;4.9961;-28.5312;8527.1668
17758;13.0312;0.09147;80;54.2942;0.24902;2.9648;2.3924;4.6133;-29.8438;8527.3192
17759;13.0312;0.09147;80;54.2942;0.24902;2.9648;2.3924;4.6133;-29.8438;8527.4716
17760;13.0312;0.09147;80;54.2942;0.24902;2.9648;2.3924;4.6133;-29.8438;8527.624
17761;13.0078;0.07366;81.4;57.8461;0.31771;2.9844;2.4021;4.1914;-29.5312;8527.7764
17762;13.0078;0.07366;81.4;57.8461;0.31771;2.9844;2.4021;4.1914;-29.5312;8527.9288
17763;13.0078;0.07366;81.4;57.8461;0.31771;2.9844;2.4021;4.1914;-29.5312;8528.0812
17764;13.0078;0.07366;81.4;57.8461;0.31771;2.9844;2.4021;4.1914;-29.5312;8528.2336
17765;12.9844;0.06388;86.1;58.2388;0.3261;3.2715;2.4517;3.75;-29.9844;8528.386
17766;12.9844;0.06388;86.1;58.2388;0.3261;3.2715;2.4517;3.75;-29.9844;8528.5384
17767;12.9844;0.06388;86.1;58.2388;0.3261;3.2715;2.4517;3.75;-29.9844;8528.6908
17768;12.9922;0.05057;83.4;58.4101;0.29504;3.3887;2.5043;3.3828;-30.1875;8528.8432
17769;12.9922;0.05057;83.4;58.4101;0.29504;3.3887;2.5043;3.3828;-30.1875;8528.9956
17770;12.9922;0.05057;83.4;58.4101;0.29504;3.3887;2.5043;3.3828;-30.1875;8529.148
17771;12.7344;0.04039;85.8;58.9538;0.27999;3.2188;2.5515;3.1797;-30.3125;8529.3004
17772;12.7344;0.04039;85.8;58.9538;0.27999;3.2188;2.5515;3.1797;-30.3125;8529.4528
17773;12.7344;0.04039;85.8;58.9538;0.27999;3.2188;2.5515;3.1797;-30.3125;8529.6052
17774;12.7969;0.02787;85.4;58.5653;0.2642;3.1016;2.5577;3.1094;-30.6562;8529.7576
17775;12.7969;0.02787;85.4;58.5653;0.2642;3.1016;2.5577;3.1094;-30.6562;8529.91
17776;12.7969;0.02787;85.4;58.5653;0.2642;3.1016;2.5577;3.1094;-30.6562;8530.0624
17777;12.7969;0.02787;85.4;58.5653;0.2642;3.1016;2.5577;3.1094;-30.6562;8530.2148
17778;12.7969;0.00751;85.1;58.648;0.2671;3.1055;2.5484;3.0879;-31.0312;8530.3672
17779;12.7969;0.00751;85.1;58.648;0.2671;3.1055;2.5484;3.0879;-31.0312;8530.5196
17780;12.7969;0.00751;85.1;58.648;0.2671;3.1055;2.5484;3.0879;-31.0312;8530.672
17781;12.7969;0.00198;87.4;58.8492;0.27894;3.3066;2.5442;3.0723;-31.1875;8530.8244
17782;12.7969;0.00198;87.4;58.8492;0.27894;3.3066;2.5442;3.0723;-31.1875;8530.9768
17783;12.7969;0.00198;87.4;58.8492;0.27894;3.3066;2.5442;3.0723;-31.1875;8531.1292
17784;12.7969;0.00358;87.4;58.9379;0.28305;3.4668;2.5468;3.0527;-31.1562;8531.2816
17785;12.7969;0.00358;87.4;58.9379;0.28305;3.4668;2.5468;3.0527;-31.1562;8531.434
17786;12.7969;0.00358;87.4;58.9379;0.28305;3.4668;2.5468;3.0527;-31.1562;8531.5864
17787;12.7969;0.00358;87.4;58.9379;0.28305;3.4668;2.5468;3.0527;-31.1562;8531.7388
17788;12.7031;0.00414;87.9;59.0047;0.29377;3.5645;2.5424;2.9922;-30.8281;8531.8912
17789;12.7031;0.00414;87.9;59.0047;0.29377;3.5645;2.5424;2.9922;-30.8281;8532.0436
17790;12.7031;0.00414;87.9;59.0047;0.29377;3.5645;2.5424;2.9922;-30.8281;8532.196
17791;12.6562;0.00495;88.8;58.5046;0.28472;3.3848;2.5463;2.8926;-30.4062;8532.3484
17792;12.6562;0.00495;88.8;58.5046;0.28472;3.3848;2.5463;2.8926;-30.4062;8532.5008
17793;12.6562;0.00495;88.8;58.5046;0.28472;3.3848;2.5463;2.8926;-30.4062;8532.6532
17794;12.6562;0.00385;88.1;60.2694;0.28073;3.2539;2.5384;2.7988;-30.3281;8532.8056
17795;12.6562;0.00385;88.1;60.2694;0.28073;3.2539;2.5384;2.7988;-30.3281;8532.958
17796;12.6562;0.00385;88.1;60.2694;0.28073;3.2539;2.5384;2.7988;-30.3281;8533.1104
17797;12.6562;0.00565;88.1;59.6846;0.28095;3.1426;2.5394;2.7266;-30.0156;8533.2628
17798;12.6562;0.00565;88.1;59.6846;0.28095;3.1426;2.5394;2.7266;-30.0156;8533.4152
17799;12.6562;0.00565;88.1;59.6846;0.28095;3.1426;2.5394;2.7266;-30.0156;8533.5676
17800;12.6562;0.00565;88.1;59.6846;0.28095;3.1426;2.5394;2.7266;-30.0156;8533.72
17801;12.7188;0.00588;89;60.941;0.28794;3.1699;2.5379;2.6445;-30.0312;8533.8724
17802;12.7188;0.00588;89;60.941;0.28794;3.1699;2.5379;2.6445;-30.0312;8534.0248
17803;12.7188;0.00588;89;60.941;0.28794;3.1699;2.5379;2.6445;-30.0312;8534.1772
17804;12.6562;0.00146;88.3;60.6344;0.29071;3.2852;2.538;2.5312;-30.0312;8534.3296
17805;12.6562;0.00146;88.3;60.6344;0.29071;3.2852;2.538;2.5312;-30.0312;8534.482
17806;12.6562;0.00146;88.3;60.6344;0.29071;3.2852;2.538;2.5312;-30.0312;8534.6344
17807;12.6562;-0.00295;89.4;60.2811;0.31569;3.4277;2.5333;2.4082;-30.4062;8534.7868
17808;12.6562;-0.00295;89.4;60.2811;0.31569;3.4277;2.5333;2.4082;-30.4062;8534.9392
17809;12.6562;-0.00295;89.4;60.2811;0.31569;3.4277;2.5333;2.4082;-30.4062;8535.0916
17810;12.6562;-0.00295;89.4;60.2811;0.31569;3.4277;2.5333;2.4082;-30.4062;8535.244
17811;12.6562;0.00118;90.1;62.1135;0.3305;3.4766;2.5378;2.3242;-30.3438;8535.3964
17812;12.6562;0.00118;90.1;62.1135;0.3305;3.4766;2.5378;2.3242;-30.3438;8535.5488
17813;12.6562;0.00118;90.1;62.1135;0.3305;3.4766;2.5378;2.3242;-30.3438;8535.7012
17814;12.6562;-0.00112;90.6;61.5759;0.34251;3.5176;2.5269;2.293;-30.6875;8535.8536
17815;12.6562;-0.00112;90.6;61.5759;0.34251;3.5176;2.5269;2.293;-30.6875;8536.006
17816;12.6562;-0.00112;90.6;61.5759;0.34251;3.5176;2.5269;2.293;-30.6875;8536.1584
17817;12.6562;-0.00133;92.1;64.1749;0.32597;3.418;2.5228;2.2734;-30.3438;8536.3108
17818;12.6562;-0.00133;92.1;64.1749;0.32597;3.418;2.5228;2.2734;-30.3438;8536.4632
17819;12.6562;-0.00133;92.1;64.1749;0.32597;3.418;2.5228;2.2734;-30.3438;8536.6156
17820;12.7266;-0.00011;92.8;63.4535;0.31463;3.4199;2.5175;2.2207;-29.5156;8536.768
17821;12.7266;-0.00011;92.8;63.4535;0.31463;3.4199;2.5175;2.2207;-29.5156;8536.9204
17822;12.7266;-0.00011;92.8;63.4535;0.31463;3.4199;2.5175;2.2207;-29.5156;8537.0728
17823;12.7266;-0.00011;92.8;63.4535;0.31463;3.4199;2.5175;2.2207;-29.5156;8537.2252
17824;12.7969;0.00392;93.2;64.0853;0.31193;3.3203;2.5306;2.1562;-30.1406;8537.3776
17825;12.7969;0.00392;93.2;64.0853;0.31193;3.3203;2.5306;2.1562;-30.1406;8537.53
17826;12.7969;0.00392;93.2;64.0853;0.31193;3.3203;2.5306;2.1562;-30.1406;8537.6824
17827;12.7266;0.00612;93.3;63.8849;0.30876;3.3672;2.5334;2.1055;-29.7812;8537.8348
17828;12.7266;0.00612;93.3;63.8849;0.30876;3.3672;2.5334;2.1055;-29.7812;8537.9872
17829;12.7266;0.00612;93.3;63.8849;0.30876;3.3672;2.5334;2.1055;-29.7812;8538.1396
17830;12.7344;0.00403;93.4;62.1516;0.31421;3.418;2.5299;2.0781;-30.7812;8538.292
17831;12.7344;0.00403;93.4;62.1516;0.31421;3.418;2.5299;2.0781;-30.7812;8538.4444
17832;12.7344;0.00403;93.4;62.1516;0.31421;3.418;2.5299;2.0781;-30.7812;8538.5968
17833;12.7344;0.00403;93.4;62.1516;0.31421;3.418;2.5299;2.0781;-30.7812;8538.7492
17834;12.7109;0.00119;94.1;60.1805;0.31704;3.6582;2.5162;2.0723;-29.7812;8538.9016
17835;12.7109;0.00119;94.1;60.1805;0.31704;3.6582;2.5162;2.0723;-29.7812;8539.054
17836;12.7109;0.00119;94.1;60.1805;0.31704;3.6582;2.5162;2.0723;-29.7812;8539.2064
17837;12.6562;-0.0006;93.5;59.731;0.32968;3.9219;2.5126;2.0742;-30.5312;8539.3588
17838;12.6562;-0.0006;93.5;59.731;0.32968;3.9219;2.5126;2.0742;-30.5312;8539.5112
17839;12.6562;-0.0006;93.5;59.731;0.32968;3.9219;2.5126;2.0742;-30.5312;8539.6636
17840;12.7734;-0.00011;93.1;60.3785;0.32955;4.2578;2.5188;2.0801;-29.9375;8539.816
17841;12.7734;-0.00011;93.1;60.3785;0.32955;4.2578;2.5188;2.0801;-29.9375;8539.9684
17842;12.7734;-0.00011;93.1;60.3785;0.32955;4.2578;2.5188;2.0801;-29.9375;8540.1208
17843;12.7969;-0.0003;93.4;61.4299;0.32624;3.9512;2.5294;2.084;-30.8281;8540.2732
17844;12.7969;-0.0003;93.4;61.4299;0.32624;3.9512;2.5294;2.084;-30.8281;8540.4256
17845;12.7969;-0.0003;93.4;61.4299;0.32624;3.9512;2.5294;2.084;-30.8281;8540.578
17846;12.7969;-0.0003;93.4;61.4299;0.32624;3.9512;2.5294;2.084;-30.8281;8540.7304
17847;12.7969;-0.0003;94;60.6257;0.31025;3.5488;2.5245;2.084;-30.1562;8540.8828
17848;12.7969;-0.0003;94;60.6257;0.31025;3.5488;2.5245;2.084;-30.1562;8541.0352
17849;12.7969;-0.0003;94;60.6257;0.31025;3.5488;2.5245;2.084;-30.1562;8541.1876
17850;12.7734;-0.00086;94.1;62.2181;0.31466;3.2773;2.5128;2.084;-31.5312;8541.34
17851;12.7734;-0.00086;94.1;62.2181;0.31466;3.2773;2.5128;2.084;-31.5312;8541.4924
17852;12.7734;-0.00086;94.1;62.2181;0.31466;3.2773;2.5128;2.084;-31.5312;8541.6448
17853;12.6562;-0.00165;94.2;60.4113;0.32442;3.3945;2.5072;2.082;-30.5312;8541.7972
17854;12.6562;-0.00165;94.2;60.4113;0.32442;3.3945;2.5072;2.082;-30.5312;8541.9496
17855;12.6562;-0.00165;94.2;60.4113;0.32442;3.3945;2.5072;2.082;-30.5312;8542.102
17856;12.6562;-0.0036;94.1;59.1409;0.32287;3.5723;2.5061;2.0781;-31.625;8542.2544
17857;12.6562;-0.0036;94.1;59.1409;0.32287;3.5723;2.5061;2.0781;-31.625;8542.4068
17858;12.6562;-0.0036;94.1;59.1409;0.32287;3.5723;2.5061;2.0781;-31.625;8542.5592
17859;12.6562;-0.0036;94.1;59.1409;0.32287;3.5723;2.5061;2.0781;-31.625;8542.7116
17860;12.7266;-0.00613;94.3;60.8077;0.32624;3.5488;2.5035;2.0605;-30.7188;8542.864
17861;12.7266;-0.00613;94.3;60.8077;0.32624;3.5488;2.5035;2.0605;-30.7188;8543.0164
17862;12.7266;-0.00613;94.3;60.8077;0.32624;3.5488;2.5035;2.0605;-30.7188;8543.1688
17863;12.7969;-0.00231;94.3;60.8448;0.31833;3.4629;2.5047;2.0352;-30.9688;8543.3212
17864;12.7969;-0.00231;94.3;60.8448;0.31833;3.4629;2.5047;2.0352;-30.9688;8543.4736
17865;12.7969;-0.00231;94.3;60.8448;0.31833;3.4629;2.5047;2.0352;-30.9688;8543.626
17866;12.7969;0.00109;94.3;61.2601;0.33132;3.4551;2.5142;2.0098;-30.3281;8543.7784
17867;12.7969;0.00109;94.3;61.2601;0.33132;3.4551;2.5142;2.0098;-30.3281;8543.9308
17868;12.7969;0.00109;94.3;61.2601;0.33132;3.4551;2.5142;2.0098;-30.3281;8544.0832
17869;12.7969;0.00109;94.3;61.2601;0.33132;3.4551;2.5142;2.0098;-30.3281;8544.2356
17870;12.7734;0.00539;94.4;62.0338;0.32744;3.543;2.5229;1.9951;-30.5469;8544.388
17871;12.7734;0.00539;94.4;62.0338;0.32744;3.543;2.5229;1.9951;-30.5469;8544.5404
17872;12.7734;0.00539;94.4;62.0338;0.32744;3.543;2.5229;1.9951;-30.5469;8544.6928
17873;12.6562;0.0068;94.3;62.3104;0.34082;3.4785;2.5081;1.9824;-30.1562;8544.8452
17874;12.6562;0.0068;94.3;62.3104;0.34082;3.4785;2.5081;1.9824;-30.1562;8544.9976
17875;12.6562;0.0068;94.3;62.3104;0.34082;3.4785;2.5081;1.9824;-30.1562;8545.15
17876;12.6953;0.00838;94.3;61.5757;0.33543;3.4121;2.4951;1.9648;-30.625;8545.3024
17877;12.6953;0.00838;94.3;61.5757;0.33543;3.4121;2.4951;1.9648;-30.625;8545.4548
17878;12.6953;0.00838;94.3;61.5757;0.33543;3.4121;2.4951;1.9648;-30.625;8545.6072
17879;12.8594;0.00628;94.3;60.9768;0.3379;3.3516;2.4841;1.9336;-30.0938;8545.7596
17880;12.8594;0.00628;94.3;60.9768;0.3379;3.3516;2.4841;1.9336;-30.0938;8545.912
17881;12.8594;0.00628;94.3;60.9768;0.3379;3.3516;2.4841;1.9336;-30.0938;8546.0644
17882;12.8594;0.00628;94.3;60.9768;0.3379;3.3516;2.4841;1.9336;-30.0938;8546.2168
17883;12.8125;0.00993;94.4;61.3039;0.32053;3.4043;2.4947;1.8877;-29.75;8546.3692
17884;12.8125;0.00993;94.4;61.3039;0.32053;3.4043;2.4947;1.8877;-29.75;8546.5216
17885;12.8125;0.00993;94.4;61.3039;0.32053;3.4043;2.4947;1.8877;-29.75;8546.674
17886;12.7969;0.01036;94.4;61.3242;0.32609;3.3398;2.4975;1.8408;-30.5781;8546.8264
17887;12.7969;0.01036;94.4;61.3242;0.32609;3.3398;2.4975;1.8408;-30.5781;8546.9788
17888;12.7969;0.01036;94.4;61.3242;0.32609;3.3398;2.4975;1.8408;-30.5781;8547.1312
17889;12.7891;0.00595;94.5;61.844;0.30566;3.3965;2.4879;1.8105;-30.1875;8547.2836
17890;12.7891;0.00595;94.5;61.844;0.30566;3.3965;2.4879;1.8105;-30.1875;8547.436
17891;12.7891;0.00595;94.5;61.844;0.30566;3.3965;2.4879;1.8105;-30.1875;8547.5884
17892;12.7891;0.00595;94.5;61.844;0.30566;3.3965;2.4879;1.8105;-30.1875;8547.7408
17893;12.7578;0.00664;94.4;62.5023;0.31716;3.459;2.4865;1.792;-30.3594;8547.8932
17894;12.7578;0.00664;94.4;62.5023;0.31716;3.459;2.4865;1.792;-30.3594;8548.0456
17895;12.7578;0.00664;94.4;62.5023;0.31716;3.459;2.4865;1.792;-30.3594;8548.198
17896;12.6875;0.00029;94.5;61.0154;0.31149;3.5605;2.4689;1.7715;-29.8438;8548.3504
17897;12.6875;0.00029;94.5;61.0154;0.31149;3.5605;2.4689;1.7715;-29.8438;8548.5028
17898;12.6875;0.00029;94.5;61.0154;0.31149;3.5605;2.4689;1.7715;-29.8438;8548.6552
17899;12.8828;-0.00317;94.5;60.9765;0.32978;3.5605;2.4576;1.7422;-30.2656;8548.8076
17900;12.8828;-0.00317;94.5;60.9765;0.32978;3.5605;2.4576;1.7422;-30.2656;8548.96
17901;12.8828;-0.00317;94.5;60.9765;0.32978;3.5605;2.4576;1.7422;-30.2656;8549.1124
17902;12.9297;-0.00024;94.5;60.755;0.32572;3.5625;2.4483;1.709;-30.0312;8549.2648
17903;12.9297;-0.00024;94.5;60.755;0.32572;3.5625;2.4483;1.709;-30.0312;8549.4172
17904;12.9297;-0.00024;94.5;60.755;0.32572;3.5625;2.4483;1.709;-30.0312;8549.5696
17905;12.9297;-0.00024;94.5;60.755;0.32572;3.5625;2.4483;1.709;-30.0312;8549.722
17906;12.9297;0.0101;94.5;60.8177;0.33403;3.5371;2.4615;1.6865;-29.8906;8549.8744
17907;12.9297;0.0101;94.5;60.8177;0.33403;3.5371;2.4615;1.6865;-29.8906;8550.0268
17908;12.9297;0.0101;94.5;60.8177;0.33403;3.5371;2.4615;1.6865;-29.8906;8550.1792
17909;12.8516;0.01289;94.5;60.1975;0.33558;3.4277;2.4591;1.6797;-29.6875;8550.3316
17910;12.8516;0.01289;94.5;60.1975;0.33558;3.4277;2.4591;1.6797;-29.6875;8550.484
17911;12.8516;0.01289;94.5;60.1975;0.33558;3.4277;2.4591;1.6797;-29.6875;8550.6364
17912;12.9141;0.03585;94.5;61.332;0.34145;3.3027;2.4783;1.6807;-29.7812;8550.7888
17913;12.9141;0.03585;94.5;61.332;0.34145;3.3027;2.4783;1.6807;-29.7812;8550.9412
17914;12.9141;0.03585;94.5;61.332;0.34145;3.3027;2.4783;1.6807;-29.7812;8551.0936
17915;12.9141;0.03585;94.5;61.332;0.34145;3.3027;2.4783;1.6807;-29.7812;8551.246
17916;12.9688;0.03674;94.4;60.1057;0.35749;3.3418;2.4764;1.6846;-29.4062;8551.3984
17917;12.9688;0.03674;94.4;60.1057;0.35749;3.3418;2.4764;1.6846;-29.4062;8551.5508
17918;12.9688;0.03674;94.4;60.1057;0.35749;3.3418;2.4764;1.6846;-29.4062;8551.7032
17919;12.7969;0.04137;94.4;60.0591;0.36945;3.4688;2.4782;1.6973;-29.9062;8551.8556
17920;12.7969;0.04137;94.4;60.0591;0.36945;3.4688;2.4782;1.6973;-29.9062;8552.008
17921;12.7969;0.04137;94.4;60.0591;0.36945;3.4688;2.4782;1.6973;-29.9062;8552.1604
17922;12.8047;0.0515;94.3;59.9584;0.38717;3.4121;2.4868;1.7227;-29.7656;8552.3128
17923;12.8047;0.0515;94.3;59.9584;0.38717;3.4121;2.4868;1.7227;-29.7656;8552.4652
17924;12.8047;0.0515;94.3;59.9584;0.38717;3.4121;2.4868;1.7227;-29.7656;8552.6176
17925;12.9141;0.0592;94.5;60.9153;0.37828;3.3301;2.4904;1.75;-30.0312;8552.77
17926;12.9141;0.0592;94.5;60.9153;0.37828;3.3301;2.4904;1.75;-30.0312;8552.9224
17927;12.9141;0.0592;94.5;60.9153;0.37828;3.3301;2.4904;1.75;-30.0312;8553.0748
17928;12.9141;0.0592;94.5;60.9153;0.37828;3.3301;2.4904;1.75;-30.0312;8553.2272
17929;12.6328;0.03001;94.5;61.2623;0.37036;3.3457;2.4766;1.7646;-30.2969;8553.3796
17930;12.6328;0.03001;94.5;61.2623;0.37036;3.3457;2.4766;1.7646;-30.2969;8553.532
17931;12.6328;0.03001;94.5;61.2623;0.37036;3.3457;2.4766;1.7646;-30.2969;8553.6844
17932;12.5781;0.02969;94.5;62.0483;0.35492;3.4023;2.4904;1.7686;-30.2969;8553.8368
17933;12.5781;0.02969;94.5;62.0483;0.35492;3.4023;2.4904;1.7686;-30.2969;8553.9892
17934;12.5781;0.02969;94.5;62.0483;0.35492;3.4023;2.4904;1.7686;-30.2969;8554.1416
17935;12.6562;0.02998;94.6;60.7152;0.35149;3.4629;2.4913;1.7705;-30.0938;8554.294
17936;12.6562;0.02998;94.6;60.7152;0.35149;3.4629;2.4913;1.7705;-30.0938;8554.4464
17937;12.6562;0.02998;94.6;60.7152;0.35149;3.4629;2.4913;1.7705;-30.0938;8554.5988
17938;12.6406;0.02346;94.3;60.642;0.35578;3.3418;2.4731;1.7715;-31.2812;8554.7512
17939;12.6406;0.02346;94.3;60.642;0.35578;3.3418;2.4731;1.7715;-31.2812;8554.9036
17940;12.6406;0.02346;94.3;60.642;0.35578;3.3418;2.4731;1.7715;-31.2812;8555.056
17941;12.6406;0.02346;94.3;60.642;0.35578;3.3418;2.4731;1.7715;-31.2812;8555.2084
17942;12.6172;0.019;94.5;61.0028;0.36961;3.4199;2.4661;1.7705;-29.9688;8555.3608
17943;12.6172;0.019;94.5;61.0028;0.36961;3.4199;2.4661;1.7705;-29.9688;8555.5132
17944;12.6172;0.019;94.5;61.0028;0.36961;3.4199;2.4661;1.7705;-29.9688;8555.6656
17945;12.6406;0.05497;94.4;61.1934;0.34963;3.3535;2.5031;1.7705;-30.3594;8555.818
17946;12.6406;0.05497;94.4;61.1934;0.34963;3.3535;2.5031;1.7705;-30.3594;8555.9704
17947;12.6406;0.05497;94.4;61.1934;0.34963;3.3535;2.5031;1.7705;-30.3594;8556.1228
17948;12.6172;0.07837;94.4;60.6456;0.34213;3.3574;2.5175;1.7744;-29.5;8556.2752
17949;12.6172;0.07837;94.4;60.6456;0.34213;3.3574;2.5175;1.7744;-29.5;8556.4276
17950;12.6172;0.07837;94.4;60.6456;0.34213;3.3574;2.5175;1.7744;-29.5;8556.58
17951;12.6172;0.07837;94.4;60.6456;0.34213;3.3574;2.5175;1.7744;-29.5;8556.7324
17952;12.5312;0.0818;94.4;61.6271;0.34283;3.3262;2.5071;1.7783;-29.8125;8556.8848
17953;12.5312;0.0818;94.4;61.6271;0.34283;3.3262;2.5071;1.7783;-29.8125;8557.0372
17954;12.5312;0.0818;94.4;61.6271;0.34283;3.3262;2.5071;1.7783;-29.8125;8557.1896
17955;12.5312;0.06989;94.4;60.5488;0.35285;3.3633;2.4921;1.7793;-30.0938;8557.342
17956;12.5312;0.06989;94.4;60.5488;0.35285;3.3633;2.4921;1.7793;-30.0938;8557.4944
17957;12.5312;0.06989;94.4;60.5488;0.35285;3.3633;2.4921;1.7793;-30.0938;8557.6468
17958;12.5469;0.06573;94.6;61.8203;0.35861;3.4746;2.502;1.7803;-29.9531;8557.7992
17959;12.5469;0.06573;94.6;61.8203;0.35861;3.4746;2.502;1.7803;-29.9531;8557.9516
17960;12.5469;0.06573;94.6;61.8203;0.35861;3.4746;2.502;1.7803;-29.9531;8558.104
17961;12.6328;0.05983;94.3;60.9234;0.35198;3.459;2.5101;1.7793;-29.8438;8558.2564
17962;12.6328;0.05983;94.3;60.9234;0.35198;3.459;2.5101;1.7793;-29.8438;8558.4088
17963;12.6328;0.05983;94.3;60.9234;0.35198;3.459;2.5101;1.7793;-29.8438;8558.5612
17964;12.6328;0.05983;94.3;60.9234;0.35198;3.459;2.5101;1.7793;-29.8438;8558.7136
17965;12.6641;0.05002;94.3;60.2214;0.36342;3.5176;2.5018;1.7773;-29.9844;8558.866
17966;12.6641;0.05002;94.3;60.2214;0.36342;3.5176;2.5018;1.7773;-29.9844;8559.0184
17967;12.6641;0.05002;94.3;60.2214;0.36342;3.5176;2.5018;1.7773;-29.9844;8559.1708
17968;12.5391;0.04292;94.4;61.1842;0.37576;3.5098;2.4897;1.7754;-29.9062;8559.3232
17969;12.5391;0.04292;94.4;61.1842;0.37576;3.5098;2.4897;1.7754;-29.9062;8559.4756
17970;12.5391;0.04292;94.4;61.1842;0.37576;3.5098;2.4897;1.7754;-29.9062;8559.628
17971;12.4531;0.05207;94.4;61.1067;0.37004;3.5176;2.4762;1.7744;-30.0469;8559.7804
17972;12.4531;0.05207;94.4;61.1067;0.37004;3.5176;2.4762;1.7744;-30.0469;8559.9328
17973;12.4531;0.05207;94.4;61.1067;0.37004;3.5176;2.4762;1.7744;-30.0469;8560.0852
17974;12.4531;0.05207;94.4;61.1067;0.37004;3.5176;2.4762;1.7744;-30.0469;8560.2376
17975;12.4062;0.05562;94.3;61.2572;0.3626;3.4551;2.4683;1.7734;-29.6562;8560.39
17976;12.4062;0.05562;94.3;61.2572;0.3626;3.4551;2.4683;1.7734;-29.6562;8560.5424
17977;12.4062;0.05562;94.3;61.2572;0.3626;3.4551;2.4683;1.7734;-29.6562;8560.6948
17978;12.4609;0.06855;94.4;61.4324;0.35373;3.4219;2.4791;1.7734;-29.7344;8560.8472
17979;12.4609;0.06855;94.4;61.4324;0.35373;3.4219;2.4791;1.7734;-29.7344;8560.9996
17980;12.4609;0.06855;94.4;61.4324;0.35373;3.4219;2.4791;1.7734;-29.7344;8561.152
17981;12.5312;0.08141;94.6;62.041;0.34647;3.6094;2.5075;1.7744;-29.4844;8561.3044
17982;12.5312;0.08141;94.6;62.041;0.34647;3.6094;2.5075;1.7744;-29.4844;8561.4568
17983;12.5312;0.08141;94.6;62.041;0.34647;3.6094;2.5075;1.7744;-29.4844;8561.6092
17984;12.5547;0.06093;94.5;62.6344;0.34611;3.5801;2.5012;1.7744;-31.375;8561.7616
17985;12.5547;0.06093;94.5;62.6344;0.34611;3.5801;2.5012;1.7744;-31.375;8561.914
17986;12.5547;0.06093;94.5;62.6344;0.34611;3.5801;2.5012;1.7744;-31.375;8562.0664
17987;12.5547;0.06093;94.5;62.6344;0.34611;3.5801;2.5012;1.7744;-31.375;8562.2188
17988;12.5781;0.04669;94.5;63.6813;0.33042;3.5742;2.4797;1.7686;-29.5781;8562.3712
17989;12.5781;0.04669;94.5;63.6813;0.33042;3.5742;2.4797;1.7686;-29.5781;8562.5236
17990;12.5781;0.04669;94.5;63.6813;0.33042;3.5742;2.4797;1.7686;-29.5781;8562.676
17991;12.5391;0.03869;94.6;62.1647;0.34491;3.4219;2.472;1.7578;-31.0938;8562.8284
17992;12.5391;0.03869;94.6;62.1647;0.34491;3.4219;2.472;1.7578;-31.0938;8562.9808
17993;12.5391;0.03869;94.6;62.1647;0.34491;3.4219;2.472;1.7578;-31.0938;8563.1332
17994;12.5625;0.02605;94.5;61.5425;0.36264;3.5215;2.4509;1.75;-32;8563.2856
17995;12.5625;0.02605;94.5;61.5425;0.36264;3.5215;2.4509;1.75;-32;8563.438
17996;12.5625;0.02605;94.5;61.5425;0.36264;3.5215;2.4509;1.75;-32;8563.5904
17997;12.5625;0.02605;94.5;61.5425;0.36264;3.5215;2.4509;1.75;-32;8563.7428
17998;12.5312;0.01254;94.4;60.8078;0.37384;3.4805;2.4375;1.749;-29.8438;8563.8952
17999;12.5312;0.01254;94.4;60.8078;0.37384;3.4805;2.4375;1.749;-29.8438;8564.0476
18000;12.5312;0.01254;94.4;60.8078;0.37384;3.4805;2.4375;1.749;-29.8438;8564.2
18001;12.5781;0.02431;94.5;62.4895;0.36739;3.5762;2.4344;1.749;-30.625;8564.3524
18002;12.5781;0.02431;94.5;62.4895;0.36739;3.5762;2.4344;1.749;-30.625;8564.5048
18003;12.5781;0.02431;94.5;62.4895;0.36739;3.5762;2.4344;1.749;-30.625;8564.6572
18004;12.6562;0.0273;94.4;62.0979;0.37501;3.5234;2.4297;1.749;-30.0938;8564.8096
18005;12.6562;0.0273;94.4;62.0979;0.37501;3.5234;2.4297;1.749;-30.0938;8564.962
