,Unnamed: 0,GR,NPHI,RHOB,DEPT,RM,RT,FACIES,idx,zone,color,grmax,grmin,rhoma,rhofl,phish,VSHALE,PHID,PHIT,PHIE
3117,3117,66.118165,0.156496375,2.49851,3117,,,,3117,0,black,100,20,2.65,1.1,0.4,0.5764770625000001,0.9022645161290324,0.5293804455645161,0.2987896205645161
3118,3118,88.6653396875,0.222062125,2.4643,3118,,,,3118,0,black,100,20,2.65,1.1,0.4,0.85831674609375,0.880193548387097,0.5511278366935485,0.20780113825604846
3119,3119,98.464928125,0.279877625,2.460005,3119,,,,3119,0,black,100,20,2.65,1.1,0.4,0.9808116015625,0.8774225806451614,0.5786501028225808,0.18632546219758073
3120,3120,93.435955625,0.2777544374999999,2.457005,3120,,,,3120,0,black,100,20,2.65,1.1,0.4,0.9179494453125001,0.8754870967741937,0.5766207671370968,0.20944098901209668
3121,3121,98.0628609375,0.27579925,2.449705,3121,,,,3121,0,black,100,20,2.65,1.1,0.4,0.9757857617187501,0.8707774193548387,0.5732883346774194,0.1829740299899193
3122,3122,100.2412490625,0.290800625,2.451185,3122,,,,3122,0,black,100,20,2.65,1.1,0.4,1.00301561328125,0.8717322580645163,0.5812664415322581,0.1800601962197581
3123,3123,101.156684375,0.284914625,2.450105,3123,,,,3123,0,black,100,20,2.65,1.1,0.4,1.0144585546875,0.871035483870968,0.577975054435484,0.17219163256048398
3124,3124,100.637888125,0.3070386874999999,2.471825,3124,,,,3124,0,black,100,20,2.65,1.1,0.4,1.0079736015625,0.8850483870967742,0.5960435372983871,0.19285409667338704
3125,3125,99.635509375,0.2943675624999999,2.457385,3125,,,,3125,0,black,100,20,2.65,1.1,0.4,0.9954438671875,0.8757322580645162,0.5850499102822581,0.18687236340725805
3126,3126,97.8031990625,0.307824,2.44821,3126,,,,3126,0,black,100,20,2.65,1.1,0.4,0.97253998828125,0.8698129032258065,0.5888184516129032,0.19980245630040322
3127,3127,97.3449971875,0.37527,2.456605,3127,,,,3127,0,black,100,20,2.65,1.1,0.4,0.9668124648437499,0.8752290322580647,0.6252495161290323,0.23852453019153236
3128,3128,99.8540559375,0.330135125,2.486585,3128,,,,3128,0,black,100,20,2.65,1.1,0.4,0.9981756992187499,0.8945709677419355,0.6123530463709677,0.21308276668346765
3129,3129,98.909434375,0.4940976875,2.3427,3129,,,,3129,0,black,100,20,2.65,1.1,0.4,0.9863679296875001,0.8017419354838708,0.6479198114919354,0.2533726396169354
3130,3130,89.9902165625,0.407508125,2.33631,3130,,,,3130,0,black,100,20,2.65,1.1,0.4,0.8748777070312499,0.7976193548387098,0.6025637399193549,0.2526126571068549
3131,3131,90.1029359375,0.3391209375,2.32248,3131,,,,3131,0,black,100,20,2.65,1.1,0.4,0.8762866992187501,0.7886967741935484,0.5639088558467742,0.21339417615927414
3132,3132,90.35239,0.3714620625,2.33582,3132,,,,3132,0,black,100,20,2.65,1.1,0.4,0.879404875,0.7973032258064516,0.5843826441532258,0.23262069415322584
3133,3133,87.2088871875,0.3858033749999999,2.359215,3133,,,,3133,0,black,100,20,2.65,1.1,0.4,0.8401110898437499,0.8123967741935483,0.5991000745967741,0.26305563865927406
3134,3134,72.69208749999999,0.3248442499999999,2.26431,3134,,,,3134,0,black,100,20,2.65,1.1,0.4,0.6586510937499999,0.751167741935484,0.5380059959677419,0.2745455584677419
3135,3135,82.17166875000001,0.5007460625,2.13442,3135,,,,3135,0,black,100,20,2.65,1.1,0.4,0.7771458593750001,0.6673677419354839,0.584056902217742,0.2731985584677419
3136,3136,75.0517696875,0.3117910625,2.2363150000000003,3136,,,,3136,0,black,100,20,2.65,1.1,0.4,0.68814712109375,0.7331064516129034,0.5224487570564518,0.2471899086189518
3137,3137,77.180799375,0.2468600624999999,2.236285,3137,,,,3137,0,black,100,20,2.65,1.1,0.4,0.7147599921875001,0.7330870967741936,0.48997357963709676,0.2040695827620967
3138,3138,70.2690259375,0.2949752499999999,2.245325,3138,,,,3138,0,black,100,20,2.65,1.1,0.4,0.62836282421875,0.7389193548387095,0.5169473024193547,0.2656021727318547
3139,3139,61.8585884375,0.2543024375,2.345495,3139,,,,3139,0,black,100,20,2.65,1.1,0.4,0.52323235546875,0.8035451612903227,0.5289237993951613,0.31963085720766127
3140,3140,54.195608125,0.2105486875,2.3229100000000003,3140,,,,3140,0,black,100,20,2.65,1.1,0.4,0.4274451015625,0.7889741935483873,0.49976144052419363,0.32878339989919364
3141,3141,57.779525625000005,0.227391875,2.32492,3141,,,,3141,0,black,100,20,2.65,1.1,0.4,0.47224407031250004,0.7902709677419356,0.5088314213709678,0.3199337932459678
3142,3142,57.38034125,0.2272163125,2.323595,3142,,,,3142,0,black,100,20,2.65,1.1,0.4,0.467254265625,0.7894161290322581,0.508316220766129,0.321414514516129
3143,3143,58.517295,0.24050025,2.303325,3143,,,,3143,0,black,100,20,2.65,1.1,0.4,0.4814661875,0.7763387096774195,0.5084194798387097,0.3158330048387097
3144,3144,63.94555875,0.25212475,2.3539,3144,,,,3144,0,black,100,20,2.65,1.1,0.4,0.549319484375,0.8089677419354838,0.5305462459677419,0.3108184522177419
3145,3145,58.780885,0.2370744375,2.298105,3145,,,,3145,0,black,100,20,2.65,1.1,0.4,0.48476106249999995,0.7729709677419355,0.5050227026209677,0.3111182776209677
3146,3146,56.7529121875,0.2545039375,2.301515,3146,,,,3146,0,black,100,20,2.65,1.1,0.4,0.45941140234375,0.7751709677419356,0.5148374526209678,0.33107289168346776
3147,3147,61.9622840625,0.258859,2.329695,3147,,,,3147,0,black,100,20,2.65,1.1,0.4,0.5245285507812499,0.7933516129032259,0.5261053064516129,0.3162938861391129
3148,3148,63.82476375,0.25331525,2.292485,3148,,,,3148,0,black,100,20,2.65,1.1,0.4,0.547809546875,0.7693451612903227,0.5113302056451614,0.2922063868951614
3149,3149,57.134436875,0.2384243125,2.341985,3149,,,,3149,0,black,100,20,2.65,1.1,0.4,0.4641804609375,0.8012806451612905,0.5198524788306452,0.33418029445564523
3150,3150,61.4378609375,0.2329376249999999,2.34101,3150,,,,3150,0,black,100,20,2.65,1.1,0.4,0.51797326171875,0.8006516129032257,0.5167946189516128,0.3096053142641128
3151,3151,53.9103275,0.2512115625,2.188785,3151,,,,3151,0,black,100,20,2.65,1.1,0.4,0.42387909375,0.7024419354838711,0.47682674899193556,0.30727511149193554
3152,3152,49.0572628125,0.2370536875,2.2389900000000003,3152,,,,3152,0,black,100,20,2.65,1.1,0.4,0.36321578515624997,0.7348322580645164,0.4859429727822582,0.34065665871975814
3153,3153,53.816102812500006,0.2579298125,2.234585,3153,,,,3153,0,black,100,20,2.65,1.1,0.4,0.42270128515625005,0.7319903225806452,0.4949600675403226,0.3258795534778226
3154,3154,54.2726540625,0.2447261249999999,2.24318,3154,,,,3154,0,black,100,20,2.65,1.1,0.4,0.42840817578125,0.7375354838709679,0.4911308044354839,0.31976753412298387
3155,3155,54.01801375000001,0.24738,2.23119,3155,,,,3155,0,black,100,20,2.65,1.1,0.4,0.4252251718750001,0.7297999999999999,0.48858999999999997,0.3184999312499999
3156,3156,52.3590346875,0.2446509375,2.233905,3156,,,,3156,0,black,100,20,2.65,1.1,0.4,0.40448793359375,0.7315516129032259,0.48810127520161295,0.3263061017641129
3157,3157,51.377491250000006,0.2415001249999999,2.247205,3157,,,,3157,0,black,100,20,2.65,1.1,0.4,0.39221864062500006,0.7401322580645162,0.4908161915322581,0.3339287352822581
3158,3158,44.365353437500005,0.2327156249999999,2.269585,3158,,,,3158,0,black,100,20,2.65,1.1,0.4,0.3045669179687501,0.7545709677419357,0.49364329637096777,0.37181652918346775
3159,3159,52.75575718750001,0.120420125,2.567985,3159,,,,3159,0,black,100,20,2.65,1.1,0.4,0.4094469648437501,0.9470870967741937,0.5337536108870968,0.36997482494959677
3160,3160,49.217225,0.145001125,2.319215,3160,,,,3160,0,black,100,20,2.65,1.1,0.4,0.3652153125,0.7865903225806451,0.4657957237903225,0.3197095987903225
3161,3161,54.9048,0.22997325,2.208675,3161,,,,3161,0,black,100,20,2.65,1.1,0.4,0.43631000000000003,0.7152741935483871,0.47262372177419354,0.2980997217741935
3162,3162,62.5717525,0.24354575,2.238975,3162,,,,3162,0,black,100,20,2.65,1.1,0.4,0.53214690625,0.7348225806451613,0.48918416532258063,0.2763254028225806
3163,3163,64.950480625,0.261009625,2.24328,3163,,,,3163,0,black,100,20,2.65,1.1,0.4,0.5618810078124999,0.7376,0.49930481250000003,0.27455240937500003
3164,3164,65.75753125,0.2586455,2.252095,3164,,,,3164,0,black,100,20,2.65,1.1,0.4,0.571969140625,0.7432870967741937,0.5009662983870968,0.2721786421370968
3165,3165,67.60215375,0.2634839375,2.25352,3165,,,,3165,0,black,100,20,2.65,1.1,0.4,0.595026921875,0.7442064516129032,0.5038451945564516,0.2658344258064516
3166,3166,68.9284759375,0.2719295625,2.2687,3166,,,,3166,0,black,100,20,2.65,1.1,0.4,0.61160594921875,0.754,0.51296478125,0.2683224015625
3167,3167,71.209126875,0.2615774374999999,2.3125,3167,,,,3167,0,black,100,20,2.65,1.1,0.4,0.6401140859375,0.7822580645161291,0.5219177510080645,0.2658721166330645
3168,3168,78.0374571875,0.332440125,2.42942,3168,,,,3168,0,black,100,20,2.65,1.1,0.4,0.7254682148437499,0.8576903225806451,0.5950652237903226,0.3048779378528226
3169,3169,77.44590625000001,0.2568980625,2.390395,3169,,,,3169,0,black,100,20,2.65,1.1,0.4,0.7180738281250001,0.8325129032258064,0.5447054828629032,0.25747595161290315
3170,3170,75.4236271875,0.2470263125,2.2265,3170,,,,3170,0,black,100,20,2.65,1.1,0.4,0.6927953398437501,0.7267741935483872,0.4869002530241936,0.20978211708669353
3171,3171,74.3319225,0.2721625,2.251,3171,,,,3171,0,black,100,20,2.65,1.1,0.4,0.67914903125,0.7425806451612903,0.5073715725806451,0.2357119600806451
3172,3172,73.124196875,0.2732405,2.2487,3172,,,,3172,0,black,100,20,2.65,1.1,0.4,0.6640524609374999,0.7410967741935484,0.5071686370967742,0.2415476527217742
3173,3173,72.623310625,0.2610904375,2.255005,3173,,,,3173,0,black,100,20,2.65,1.1,0.4,0.6577913828125,0.7451645161290323,0.5031274768145162,0.24001092368951615
3174,3174,73.618196875,0.258563375,2.249315,3174,,,,3174,0,black,100,20,2.65,1.1,0.4,0.6702274609375,0.7414935483870969,0.5000284616935484,0.2319374773185484
3175,3175,73.119875625,0.2538341875,2.264705,3175,,,,3175,0,black,100,20,2.65,1.1,0.4,0.6639984453125001,0.7514225806451614,0.5026283840725807,0.23702900594758064
3176,3176,73.34421375,0.243396,2.2721150000000003,3176,,,,3176,0,black,100,20,2.65,1.1,0.4,0.666802671875,0.7562032258064518,0.49979961290322594,0.23307854415322593
3177,3177,72.0511965625,0.258251,2.251995,3177,,,,3177,0,black,100,20,2.65,1.1,0.4,0.65063995703125,0.7432225806451613,0.5007367903225807,0.24048080751008066
3178,3178,70.3591075,0.25488825,2.26839,3178,,,,3178,0,black,100,20,2.65,1.1,0.4,0.6294888437499999,0.7538000000000001,0.504344125,0.25254858750000003
3179,3179,69.97293718750001,0.2506074375,2.263285,3179,,,,3179,0,black,100,20,2.65,1.1,0.4,0.6246617148437501,0.7505064516129034,0.5005569445564517,0.25069225861895167
3180,3180,73.9943071875,0.2384666875,2.253895,3180,,,,3180,0,black,100,20,2.65,1.1,0.4,0.67492883984375,0.7444483870967742,0.4914575372983871,0.22148600136088709
3181,3181,80.8257421875,0.240034625,2.3205150000000003,3181,,,,3181,0,black,100,20,2.65,1.1,0.4,0.76032177734375,0.7874290322580647,0.5137318286290323,0.20960311769153234
3182,3182,90.0827840625,0.250738,2.377525,3182,,,,3182,0,black,100,20,2.65,1.1,0.4,0.87603480078125,0.8242096774193548,0.5374738387096774,0.18705991839717734
3183,3183,91.96276312499998,0.2923190625,2.429895,3183,,,,3183,0,black,100,20,2.65,1.1,0.4,0.8995345390624998,0.8579967741935485,0.5751579183467742,0.2153441027217743
3184,3184,95.4307315625,0.3350235,2.36639,3184,,,,3184,0,black,100,20,2.65,1.1,0.4,0.94288414453125,0.8170258064516129,0.5760246532258064,0.19887099541330638
3185,3185,93.9071078125,0.35826125,2.350085,3185,,,,3185,0,black,100,20,2.65,1.1,0.4,0.92383884765625,0.8065064516129032,0.5823838508064516,0.21284831174395158
3186,3186,95.2955940625,0.3486365,2.380305,3186,,,,3186,0,black,100,20,2.65,1.1,0.4,0.94119492578125,0.8260032258064516,0.5873198629032258,0.21084189259072578
3187,3187,97.802443125,0.3568841875,2.34329,3187,,,,3187,0,black,100,20,2.65,1.1,0.4,0.9725305390625,0.8021225806451614,0.5795033840725807,0.19049116844758074
3188,3188,94.4512084375,0.3135011249999999,2.401615,3188,,,,3188,0,black,100,20,2.65,1.1,0.4,0.93064010546875,0.8397516129032259,0.5766263689516129,0.20437032676411288
3189,3189,90.0487390625,0.31107575,2.41962,3189,,,,3189,0,black,100,20,2.65,1.1,0.4,0.87560923828125,0.8513677419354839,0.581221745967742,0.23097805065524196
3190,3190,90.1024459375,0.298759625,2.39869,3190,,,,3190,0,black,100,20,2.65,1.1,0.4,0.8762805742187499,0.8378645161290325,0.5683120705645162,0.21779984087701615
3191,3191,87.49676875,0.3317245,2.413925,3191,,,,3191,0,black,100,20,2.65,1.1,0.4,0.8437096093750001,0.8476935483870968,0.5897090241935483,0.25222518044354825
3192,3192,89.67755031249999,0.3185524374999999,2.507825,3192,,,,3192,0,black,100,20,2.65,1.1,0.4,0.8709693789062498,0.9082741935483871,0.6134133155241935,0.2650255639616936
3193,3193,85.0213259375,0.2039680625,2.4694,3193,,,,3193,0,black,100,20,2.65,1.1,0.4,0.81276657421875,0.8834838709677418,0.543725966733871,0.21861933704637093
3194,3194,80.520328125,0.2216585625,2.43098,3194,,,,3194,0,black,100,20,2.65,1.1,0.4,0.7565041015625,0.8586967741935484,0.5401776683467742,0.2375760277217741
3195,3195,89.2854121875,0.30366475,2.39001,3195,,,,3195,0,black,100,20,2.65,1.1,0.4,0.86606765234375,0.8322645161290324,0.5679646330645162,0.22153757212701614
3196,3196,92.7150965625,0.2944934999999999,2.38092,3196,,,,3196,0,black,100,20,2.65,1.1,0.4,0.9089387070312499,0.8264000000000001,0.56044675,0.19687126718750003
3197,3197,92.5836640625,0.301182,2.3434,3197,,,,3197,0,black,100,20,2.65,1.1,0.4,0.90729580078125,0.8021935483870968,0.5516877741935484,0.18876945388104838
3198,3198,93.441150625,0.2604946874999999,2.3779950000000003,3198,,,,3198,0,black,100,20,2.65,1.1,0.4,0.9180143828125,0.8245129032258067,0.5425037953629033,0.17529804223790324
3199,3199,88.8957709375,0.2801190624999999,2.28728,3199,,,,3199,0,black,100,20,2.65,1.1,0.4,0.8611971367187501,0.7659870967741935,0.5230530796370967,0.17857422494959663
3200,3200,89.90124843750002,0.243863875,2.3719,3200,,,,3200,0,black,100,20,2.65,1.1,0.4,0.8737656054687502,0.8205806451612905,0.5322222600806452,0.18271601789314512
3201,3201,86.513695,0.293563625,2.21098,3201,,,,3201,0,black,100,20,2.65,1.1,0.4,0.8314211874999999,0.7167612903225807,0.5051624576612903,0.17259398266129033
3202,3202,87.54017875,0.3250519375,2.2431,3202,,,,3202,0,black,100,20,2.65,1.1,0.4,0.844252234375,0.737483870967742,0.531267904233871,0.19356701048387104
3203,3203,92.421365625,0.237958125,2.47779,3203,,,,3203,0,black,100,20,2.65,1.1,0.4,0.9052670703125001,0.8888967741935485,0.5634274495967743,0.2013206214717742
3204,3204,91.4765021875,0.1951868124999999,2.44648,3204,,,,3204,0,black,100,20,2.65,1.1,0.4,0.89345627734375,0.8686967741935485,0.5319417933467742,0.17455928240927415
3205,3205,93.0663428125,0.222285625,2.41139,3205,,,,3205,0,black,100,20,2.65,1.1,0.4,0.91332928515625,0.846058064516129,0.5341718447580645,0.16884013069556442
3206,3206,94.2856190625,0.221977375,2.427485,3206,,,,3206,0,black,100,20,2.65,1.1,0.4,0.9285702382812501,0.8564419354838709,0.5392096552419354,0.1677815599294354
3207,3207,96.3218753125,0.224876875,2.4453,3207,,,,3207,0,black,100,20,2.65,1.1,0.4,0.95402344140625,0.8679354838709677,0.5464061794354839,0.16479680287298387
3208,3208,88.42926625,0.1925665,2.456785,3208,,,,3208,0,black,100,20,2.65,1.1,0.4,0.855365828125,0.8753451612903226,0.5339558306451613,0.1918094993951613
3209,3209,88.62377656250001,0.1949875,2.477415,3209,,,,3209,0,black,100,20,2.65,1.1,0.4,0.8577972070312502,0.8886548387096775,0.5418211693548388,0.19870228654233874
3210,3210,88.758381875,0.2141519375,2.45948,3210,,,,3210,0,black,100,20,2.65,1.1,0.4,0.8594797734374999,0.8770838709677421,0.545617904233871,0.20182599485887104
3211,3211,89.79784624999999,0.2079343125,2.44122,3211,,,,3211,0,black,100,20,2.65,1.1,0.4,0.8724730781249999,0.8653032258064516,0.5366187691532258,0.18762953790322584
3212,3212,93.91219875,0.218866375,2.444775,3212,,,,3212,0,black,100,20,2.65,1.1,0.4,0.923902484375,0.8675967741935484,0.5432315745967742,0.17367058084677417
3213,3213,94.79936375,0.2299186875,2.43671,3213,,,,3213,0,black,100,20,2.65,1.1,0.4,0.9349920468749999,0.8623935483870969,0.5461561179435485,0.17215929919354844
3214,3214,89.65675625,0.2340079374999999,2.419875,3214,,,,3214,0,black,100,20,2.65,1.1,0.4,0.870709453125,0.8515322580645163,0.542770097782258,0.194486316532258
3215,3215,89.77416031250002,0.260997625,2.427205,3215,,,,3215,0,black,100,20,2.65,1.1,0.4,0.8721770039062502,0.8562612903225806,0.5586294576612902,0.20975865609879013
3216,3216,88.3588959375,0.2463906249999999,2.4049050000000003,3216,,,,3216,0,black,100,20,2.65,1.1,0.4,0.8544861992187499,0.8418741935483873,0.5441324092741936,0.2023379295866936
3217,3217,87.2570134375,0.23767175,2.619105,3217,,,,3217,0,black,100,20,2.65,1.1,0.4,0.8407126679687501,0.9800677419354837,0.6088697459677419,0.27258467878024184
3218,3218,72.66149312499999,0.1670141249999999,2.564405,3218,,,,3218,0,black,100,20,2.65,1.1,0.4,0.6582686640625,0.9447774193548386,0.5558957721774193,0.29258830655241924
3219,3219,68.48090718750001,0.1690941249999999,2.3475200000000003,3219,,,,3219,0,black,100,20,2.65,1.1,0.4,0.6060113398437501,0.804851612903226,0.48697286895161296,0.2445683330141129
3220,3220,73.06203625,0.24595375,2.26481,3220,,,,3220,0,black,100,20,2.65,1.1,0.4,0.663275453125,0.7514903225806453,0.49872203629032263,0.23341185504032264
3221,3221,68.23363624999999,0.2373255,2.265095,3221,,,,3221,0,black,100,20,2.65,1.1,0.4,0.6029204531249999,0.7516741935483872,0.49449984677419356,0.2533316655241936
3222,3222,75.0995340625,0.2349105,2.259025,3222,,,,3222,0,black,100,20,2.65,1.1,0.4,0.68874417578125,0.7477580645161289,0.49133428225806447,0.21583661194556447
3223,3223,74.324685625,0.28136025,2.2440800000000003,3223,,,,3223,0,black,100,20,2.65,1.1,0.4,0.6790585703125,0.7381161290322583,0.5097381895161291,0.23811476139112914
3224,3224,72.8442,0.2600375625,2.245295,3224,,,,3224,0,black,100,20,2.65,1.1,0.4,0.6605525,0.7389,0.49946878125,0.23524778125
3225,3225,71.0103509375,0.2715148125,2.2279150000000003,3225,,,,3225,0,black,100,20,2.65,1.1,0.4,0.6376293867187499,0.7276870967741937,0.49960095463709686,0.2445491999495969
3226,3226,75.4736765625,0.2500584375,2.24812,3226,,,,3226,0,black,100,20,2.65,1.1,0.4,0.6934209570312501,0.7407225806451614,0.4953905090725807,0.21802212626008066
3227,3227,84.452723125,0.29758175,2.3334,3227,,,,3227,0,black,100,20,2.65,1.1,0.4,0.8056590390625,0.7957419354838711,0.5466618427419355,0.22439822711693547
3228,3228,90.678059375,0.257568,2.436995,3228,,,,3228,0,black,100,20,2.65,1.1,0.4,0.8834757421875,0.8625774193548388,0.5600727096774194,0.2066824128024194
3229,3229,96.8400325,0.2821430625,2.4884950000000003,3229,,,,3229,0,black,100,20,2.65,1.1,0.4,0.9605004062500001,0.8958032258064519,0.588973144153226,0.20477298165322594
3230,3230,91.9904540625,0.2891881875,2.442595,3230,,,,3230,0,black,100,20,2.65,1.1,0.4,0.8998806757812501,0.8661903225806451,0.5776892550403225,0.2177369847278225
3231,3231,93.7451128125,0.252144375,2.444705,3231,,,,3231,0,black,100,20,2.65,1.1,0.4,0.9218139101562499,0.8675516129032258,0.5598479939516129,0.19112242988911288
3232,3232,80.71749625000001,0.25421925,2.3439,3232,,,,3232,0,black,100,20,2.65,1.1,0.4,0.7589687031250001,0.8025161290322581,0.5283676895161291,0.22478020826612904
3233,3233,77.06632593750001,0.2784879999999999,2.259805,3233,,,,3233,0,black,100,20,2.65,1.1,0.4,0.7133290742187501,0.7482612903225807,0.5133746451612903,0.2280430154737902
3234,3234,72.85317843749999,0.2671774375,2.269025,3234,,,,3234,0,black,100,20,2.65,1.1,0.4,0.6606647304687499,0.754209677419355,0.5106935574596775,0.24642766527217752
3235,3235,73.6620378125,0.267622625,2.300795,3235,,,,3235,0,black,100,20,2.65,1.1,0.4,0.67077547265625,0.7747064516129032,0.5211645383064516,0.25285434924395156
3236,3236,71.65097625000001,0.2581865,2.25409,3236,,,,3236,0,black,100,20,2.65,1.1,0.4,0.6456372031250002,0.7445741935483873,0.5013803467741936,0.24312546552419356
3237,3237,72.44984375,0.2176296875,2.392715,3237,,,,3237,0,black,100,20,2.65,1.1,0.4,0.655623046875,0.8340096774193548,0.5258196824596775,0.26357046370967746
3238,3238,68.164370625,0.1465618125,2.5255,3238,,,,3238,0,black,100,20,2.65,1.1,0.4,0.6020546328125,0.9196774193548388,0.5331196159274194,0.29229776280241937
3239,3239,73.97782093750001,0.1528855625,2.493905,3239,,,,3239,0,black,100,20,2.65,1.1,0.4,0.6747227617187501,0.8992935483870967,0.5260895554435484,0.25620045075604836
3240,3240,93.7007896875,0.2432384375,2.44129,3240,,,,3240,0,black,100,20,2.65,1.1,0.4,0.9212598710937501,0.8653483870967742,0.5542934122983871,0.18578946386088707
3241,3241,97.207866875,0.2492244375,2.46151,3241,,,,3241,0,black,100,20,2.65,1.1,0.4,0.9650983359374999,0.8783935483870968,0.5638089929435484,0.17776965856854837
3242,3242,99.308473125,0.25437575,2.48701,3242,,,,3242,0,black,100,20,2.65,1.1,0.4,0.9913559140625001,0.8948451612903228,0.5746104556451614,0.17806809002016138
3243,3243,96.09539,0.2277583125,2.485595,3243,,,,3243,0,black,100,20,2.65,1.1,0.4,0.951192375,0.8939322580645161,0.5608452852822581,0.18036833528225804
3244,3244,99.11792125,0.2490895625,2.449185,3244,,,,3244,0,black,100,20,2.65,1.1,0.4,0.988974015625,0.8704419354838709,0.5597657489919354,0.16417614274193543
3245,3245,100.606375,0.23020625,2.48299,3245,,,,3245,0,black,100,20,2.65,1.1,0.4,1.0075796875,0.8922516129032259,0.5612289314516129,0.15819705645161286
3246,3246,100.49074375,0.2314119375,2.467775,3246,,,,3246,0,black,100,20,2.65,1.1,0.4,1.006134296875,0.8824354838709678,0.5569237106854839,0.15446999193548383
3247,3247,91.991885,0.2523174375,2.45078,3247,,,,3247,0,black,100,20,2.65,1.1,0.4,0.8998985625,0.8714709677419356,0.5618942026209678,0.2019347776209678
3248,3248,93.758406875,0.216463,2.43378,3248,,,,3248,0,black,100,20,2.65,1.1,0.4,0.9219800859375,0.8605032258064517,0.5384831129032258,0.1696910785282258
3249,3249,90.1329709375,0.247933875,2.44048,3249,,,,3249,0,black,100,20,2.65,1.1,0.4,0.87666213671875,0.8648258064516129,0.5563798407258065,0.20571498603830646
3250,3250,100.103103125,0.2427695,2.447105,3250,,,,3250,0,black,100,20,2.65,1.1,0.4,1.0012887890625,0.8691000000000001,0.55593475,0.15541923437500005
3251,3251,99.04151562500002,0.2215506874999999,2.427415,3251,,,,3251,0,black,100,20,2.65,1.1,0.4,0.9880189453125002,0.8563967741935483,0.5389737308467741,0.143766152721774
3252,3252,99.482059375,0.2382669375,2.459485,3252,,,,3252,0,black,100,20,2.65,1.1,0.4,0.9935257421875001,0.8770870967741935,0.5576770171370967,0.16026672026209665
3253,3253,94.8593246875,0.2214863749999999,2.438585,3253,,,,3253,0,black,100,20,2.65,1.1,0.4,0.9357415585937501,0.8636032258064515,0.5425448004032257,0.1682481769657257
3254,3254,97.5821003125,0.202703625,2.459595,3254,,,,3254,0,black,100,20,2.65,1.1,0.4,0.96977625390625,0.8771580645161292,0.5399308447580646,0.15202034319556462
3255,3255,95.8992625,0.2202774375,2.42921,3255,,,,3255,0,black,100,20,2.65,1.1,0.4,0.94874078125,0.8575548387096774,0.5389161381048387,0.1594198256048387
3256,3256,100.49395,0.211619,2.430715,3256,,,,3256,0,black,100,20,2.65,1.1,0.4,1.006174375,0.858525806451613,0.5350724032258065,0.13260265322580644
3257,3257,94.7689440625,0.2096501875,2.44681,3257,,,,3257,0,black,100,20,2.65,1.1,0.4,0.93461180078125,0.868909677419355,0.5392799324596775,0.16543521214717755
3258,3258,99.3711375,0.2090181875,2.45249,3258,,,,3258,0,black,100,20,2.65,1.1,0.4,0.99213921875,0.8725741935483872,0.5407961905241936,0.1439405030241936
3259,3259,98.6116825,0.226383125,2.483925,3259,,,,3259,0,black,100,20,2.65,1.1,0.4,0.98264603125,0.8928548387096775,0.5596189818548387,0.16656056935483865
3260,3260,106.58475312500002,0.2217795624999999,2.484975,3260,,,,3260,0,black,100,20,2.65,1.1,0.4,1.0823094140625003,0.8935322580645161,0.557655910282258,0.1247321446572579
3261,3261,99.253041875,0.218598,2.49398,3261,,,,3261,0,black,100,20,2.65,1.1,0.4,0.9906630234374999,0.8993419354838711,0.5589699677419355,0.16270475836693554
3262,3262,99.035315625,0.227563,2.472605,3262,,,,3262,0,black,100,20,2.65,1.1,0.4,0.9879414453124999,0.8855516129032259,0.5565573064516129,0.16138072832661293
3263,3263,104.228759375,0.2263301875,2.4482150000000003,3263,,,,3263,0,black,100,20,2.65,1.1,0.4,1.0528594921874999,0.8698161290322582,0.5480731582661291,0.12692936139112915
3264,3264,103.5731375,0.217069625,2.45089,3264,,,,3264,0,black,100,20,2.65,1.1,0.4,1.04466421875,0.8715419354838708,0.5443057802419354,0.12644009274193546
3265,3265,105.678365625,0.223507,2.4721,3265,,,,3265,0,black,100,20,2.65,1.1,0.4,1.0709795703125,0.8852258064516131,0.5543664032258065,0.1259745751008065
3266,3266,100.26164375,0.2488076874999999,2.454905,3266,,,,3266,0,black,100,20,2.65,1.1,0.4,1.003270546875,0.8741322580645162,0.5614699727822581,0.16016175403225802
3267,3267,102.164725,0.224356625,2.4488950000000003,3267,,,,3267,0,black,100,20,2.65,1.1,0.4,1.0270590625,0.8702548387096777,0.5473057318548389,0.13648210685483886
3268,3268,108.3014,0.2555904375,2.46739,3268,,,,3268,0,black,100,20,2.65,1.1,0.4,1.1037675,0.8821870967741936,0.5688887671370968,0.12738176713709676
3269,3269,108.73124375,0.2396669375,2.451815,3269,,,,3269,0,black,100,20,2.65,1.1,0.4,1.109140546875,0.8721387096774194,0.5559028235887097,0.11224660483870968
3270,3270,100.634290625,0.2253448125,2.451275,3270,,,,3270,0,black,100,20,2.65,1.1,0.4,1.0079286328125001,0.8717903225806451,0.5485675675403225,0.14539611441532246
3271,3271,99.50625625,0.2336686874999999,2.4401,3271,,,,3271,0,black,100,20,2.65,1.1,0.4,0.9938282031250001,0.8645806451612905,0.5491246663306452,0.15159338508064513
3272,3272,101.93848125,0.2276145,2.488615,3272,,,,3272,0,black,100,20,2.65,1.1,0.4,1.0242310156249999,0.8958806451612903,0.5617475725806451,0.15205516633064514
3273,3273,96.456635625,0.22172275,2.471705,3273,,,,3273,0,black,100,20,2.65,1.1,0.4,0.9557079453125,0.8849709677419355,0.5533468588709678,0.17106368074596778
